sample_id,source_sample_id,true_label,condition,parameter,source_file,raw_page,processed_28x28,input_32x32,normalized_32x32
7_7_01_254ebf4a_r01c02__brightness_factor_0p7,7_7_01_254ebf4a_r01c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r01c02.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r01c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r01c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r01c02__brightness_factor_0p7.npy
7_7_01_254ebf4a_r01c03__brightness_factor_0p7,7_7_01_254ebf4a_r01c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r01c03.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r01c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r01c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r01c03__brightness_factor_0p7.npy
7_7_01_254ebf4a_r01c04__brightness_factor_0p7,7_7_01_254ebf4a_r01c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r01c04.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r01c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r01c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r01c04__brightness_factor_0p7.npy
7_7_01_254ebf4a_r02c01__brightness_factor_0p7,7_7_01_254ebf4a_r02c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r02c01.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r02c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r02c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r02c01__brightness_factor_0p7.npy
7_7_01_254ebf4a_r02c02__brightness_factor_0p7,7_7_01_254ebf4a_r02c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r02c02.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r02c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r02c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r02c02__brightness_factor_0p7.npy
7_7_01_254ebf4a_r02c03__brightness_factor_0p7,7_7_01_254ebf4a_r02c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r02c03.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r02c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r02c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r02c03__brightness_factor_0p7.npy
7_7_01_254ebf4a_r02c04__brightness_factor_0p7,7_7_01_254ebf4a_r02c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r02c04.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r02c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r02c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r02c04__brightness_factor_0p7.npy
7_7_01_254ebf4a_r03c01__brightness_factor_0p7,7_7_01_254ebf4a_r03c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r03c01.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r03c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r03c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r03c01__brightness_factor_0p7.npy
7_7_01_254ebf4a_r03c02__brightness_factor_0p7,7_7_01_254ebf4a_r03c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r03c02.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r03c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r03c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r03c02__brightness_factor_0p7.npy
7_7_01_254ebf4a_r03c03__brightness_factor_0p7,7_7_01_254ebf4a_r03c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r03c03.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r03c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r03c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r03c03__brightness_factor_0p7.npy
7_7_01_254ebf4a_r03c04__brightness_factor_0p7,7_7_01_254ebf4a_r03c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r03c04.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r03c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r03c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r03c04__brightness_factor_0p7.npy
7_7_01_254ebf4a_r04c01__brightness_factor_0p7,7_7_01_254ebf4a_r04c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c01.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r04c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r04c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r04c01__brightness_factor_0p7.npy
7_7_01_254ebf4a_r04c02__brightness_factor_0p7,7_7_01_254ebf4a_r04c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c02.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r04c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r04c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r04c02__brightness_factor_0p7.npy
7_7_01_254ebf4a_r04c03__brightness_factor_0p7,7_7_01_254ebf4a_r04c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c03.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r04c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r04c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r04c03__brightness_factor_0p7.npy
7_7_01_254ebf4a_r04c04__brightness_factor_0p7,7_7_01_254ebf4a_r04c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_01_254ebf4a_r04c04.png,./data/raw/dataset/7_01.jpg,brightness/factor_0p7/processed_28x28/7/7_7_01_254ebf4a_r04c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_01_254ebf4a_r04c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_01_254ebf4a_r04c04__brightness_factor_0p7.npy
7_7_02_923c5b16_r01c01__brightness_factor_0p7,7_7_02_923c5b16_r01c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c01.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r01c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r01c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r01c01__brightness_factor_0p7.npy
7_7_02_923c5b16_r01c02__brightness_factor_0p7,7_7_02_923c5b16_r01c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c02.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r01c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r01c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r01c02__brightness_factor_0p7.npy
7_7_02_923c5b16_r01c03__brightness_factor_0p7,7_7_02_923c5b16_r01c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c03.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r01c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r01c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r01c03__brightness_factor_0p7.npy
7_7_02_923c5b16_r01c04__brightness_factor_0p7,7_7_02_923c5b16_r01c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r01c04.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r01c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r01c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r01c04__brightness_factor_0p7.npy
7_7_02_923c5b16_r02c01__brightness_factor_0p7,7_7_02_923c5b16_r02c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c01.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r02c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r02c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r02c01__brightness_factor_0p7.npy
7_7_02_923c5b16_r02c02__brightness_factor_0p7,7_7_02_923c5b16_r02c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c02.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r02c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r02c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r02c02__brightness_factor_0p7.npy
7_7_02_923c5b16_r02c03__brightness_factor_0p7,7_7_02_923c5b16_r02c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c03.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r02c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r02c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r02c03__brightness_factor_0p7.npy
7_7_02_923c5b16_r02c04__brightness_factor_0p7,7_7_02_923c5b16_r02c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r02c04.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r02c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r02c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r02c04__brightness_factor_0p7.npy
7_7_02_923c5b16_r03c01__brightness_factor_0p7,7_7_02_923c5b16_r03c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c01.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r03c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r03c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r03c01__brightness_factor_0p7.npy
7_7_02_923c5b16_r03c02__brightness_factor_0p7,7_7_02_923c5b16_r03c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c02.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r03c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r03c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r03c02__brightness_factor_0p7.npy
7_7_02_923c5b16_r03c03__brightness_factor_0p7,7_7_02_923c5b16_r03c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c03.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r03c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r03c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r03c03__brightness_factor_0p7.npy
7_7_02_923c5b16_r03c04__brightness_factor_0p7,7_7_02_923c5b16_r03c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r03c04.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r03c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r03c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r03c04__brightness_factor_0p7.npy
7_7_02_923c5b16_r04c01__brightness_factor_0p7,7_7_02_923c5b16_r04c01,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c01.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r04c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r04c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r04c01__brightness_factor_0p7.npy
7_7_02_923c5b16_r04c02__brightness_factor_0p7,7_7_02_923c5b16_r04c02,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c02.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r04c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r04c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r04c02__brightness_factor_0p7.npy
7_7_02_923c5b16_r04c03__brightness_factor_0p7,7_7_02_923c5b16_r04c03,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c03.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r04c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r04c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r04c03__brightness_factor_0p7.npy
7_7_02_923c5b16_r04c04__brightness_factor_0p7,7_7_02_923c5b16_r04c04,7,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/7/7_7_02_923c5b16_r04c04.png,./data/raw/dataset/7_02.jpg,brightness/factor_0p7/processed_28x28/7/7_7_02_923c5b16_r04c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/7/7_7_02_923c5b16_r04c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/7/7_7_02_923c5b16_r04c04__brightness_factor_0p7.npy
8_8_01_e470fe0b_r01c01__brightness_factor_0p7,8_8_01_e470fe0b_r01c01,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c01.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r01c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r01c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r01c01__brightness_factor_0p7.npy
8_8_01_e470fe0b_r01c02__brightness_factor_0p7,8_8_01_e470fe0b_r01c02,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c02.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r01c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r01c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r01c02__brightness_factor_0p7.npy
8_8_01_e470fe0b_r01c03__brightness_factor_0p7,8_8_01_e470fe0b_r01c03,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c03.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r01c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r01c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r01c03__brightness_factor_0p7.npy
8_8_01_e470fe0b_r01c04__brightness_factor_0p7,8_8_01_e470fe0b_r01c04,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r01c04.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r01c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r01c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r01c04__brightness_factor_0p7.npy
8_8_01_e470fe0b_r02c01__brightness_factor_0p7,8_8_01_e470fe0b_r02c01,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c01.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r02c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r02c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r02c01__brightness_factor_0p7.npy
8_8_01_e470fe0b_r02c02__brightness_factor_0p7,8_8_01_e470fe0b_r02c02,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c02.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r02c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r02c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r02c02__brightness_factor_0p7.npy
8_8_01_e470fe0b_r02c03__brightness_factor_0p7,8_8_01_e470fe0b_r02c03,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c03.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r02c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r02c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r02c03__brightness_factor_0p7.npy
8_8_01_e470fe0b_r02c04__brightness_factor_0p7,8_8_01_e470fe0b_r02c04,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r02c04.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r02c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r02c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r02c04__brightness_factor_0p7.npy
8_8_01_e470fe0b_r03c01__brightness_factor_0p7,8_8_01_e470fe0b_r03c01,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c01.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r03c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r03c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r03c01__brightness_factor_0p7.npy
8_8_01_e470fe0b_r03c02__brightness_factor_0p7,8_8_01_e470fe0b_r03c02,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c02.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r03c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r03c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r03c02__brightness_factor_0p7.npy
8_8_01_e470fe0b_r03c03__brightness_factor_0p7,8_8_01_e470fe0b_r03c03,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c03.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r03c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r03c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r03c03__brightness_factor_0p7.npy
8_8_01_e470fe0b_r03c04__brightness_factor_0p7,8_8_01_e470fe0b_r03c04,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r03c04.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r03c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r03c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r03c04__brightness_factor_0p7.npy
8_8_01_e470fe0b_r04c01__brightness_factor_0p7,8_8_01_e470fe0b_r04c01,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c01.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r04c01__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r04c01__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r04c01__brightness_factor_0p7.npy
8_8_01_e470fe0b_r04c02__brightness_factor_0p7,8_8_01_e470fe0b_r04c02,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c02.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r04c02__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r04c02__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r04c02__brightness_factor_0p7.npy
8_8_01_e470fe0b_r04c03__brightness_factor_0p7,8_8_01_e470fe0b_r04c03,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c03.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r04c03__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r04c03__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r04c03__brightness_factor_0p7.npy
8_8_01_e470fe0b_r04c04__brightness_factor_0p7,8_8_01_e470fe0b_r04c04,8,brightness,0.7x,./data/preprocessed/dataset/processed_28x28/8/8_8_01_e470fe0b_r04c04.png,./data/raw/dataset/8_01.jpg,brightness/factor_0p7/processed_28x28/8/8_8_01_e470fe0b_r04c04__brightness_factor_0p7.png,brightness/factor_0p7/input_32x32/8/8_8_01_e470fe0b_r04c04__brightness_factor_0p7.png,brightness/factor_0p7/normalized_32x32/8/8_8_01_e470fe0b_r04c04__brightness_factor_0p7.npy
